Id,rf_auto_0,rf_manual_0,ad_linear_0,ad_sqr_0,ad_exp_0,gbr_0,et_auto_0,et_manual_0,svr_rbf_0,svr_sigmoid_0,xgbr_0,rf_auto_1,rf_manual_1,ad_linear_1,ad_sqr_1,ad_exp_1,gbr_1,et_auto_1,et_manual_1,svr_rbf_1,svr_sigmoid_1,xgbr_1,rf_auto_2,rf_manual_2,ad_linear_2,ad_sqr_2,ad_exp_2,gbr_2,et_auto_2,et_manual_2,svr_rbf_2,svr_sigmoid_2,xgbr_2,rf_auto_3,rf_manual_3,ad_linear_3,ad_sqr_3,ad_exp_3,gbr_3,et_auto_3,et_manual_3,svr_rbf_3,svr_sigmoid_3,xgbr_3,rf_auto_4,rf_manual_4,ad_linear_4,ad_sqr_4,ad_exp_4,gbr_4,et_auto_4,et_manual_4,svr_rbf_4,svr_sigmoid_4,xgbr_4,rf_auto_5,rf_manual_5,ad_linear_5,ad_sqr_5,ad_exp_5,gbr_5,et_auto_5,et_manual_5,svr_rbf_5,svr_sigmoid_5,xgbr_5,rf_auto_6,rf_manual_6,ad_linear_6,ad_sqr_6,ad_exp_6,gbr_6,et_auto_6,et_manual_6,svr_rbf_6,svr_sigmoid_6,xgbr_6,rf_auto_7,rf_manual_7,ad_linear_7,ad_sqr_7,ad_exp_7,gbr_7,et_auto_7,et_manual_7,svr_rbf_7,svr_sigmoid_7,xgbr_7,rf_auto_8,rf_manual_8,ad_linear_8,ad_sqr_8,ad_exp_8,gbr_8,et_auto_8,et_manual_8,svr_rbf_8,svr_sigmoid_8,xgbr_8,rf_auto_9,rf_manual_9,ad_linear_9,ad_sqr_9,ad_exp_9,gbr_9,et_auto_9,et_manual_9,svr_rbf_9,svr_sigmoid_9,xgbr_9,SalePrice
1425,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,143209.404104,145166.2,134900.763578,128962.072165,139398.22449,141389.432398,143985.432099,144514.215627,159591.63226,160457.438478,143551.65625,144000
1426,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,147052.865796,147270.392,147106.85,140395.467787,153405.854067,149986.4057,142000.0,142075.314653,161791.00356,162422.53238,148868.15625,142000
1427,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,267013.73211,267554.636,277622.172932,283037.204969,262326.911765,267640.040441,271000.0,271489.355556,171611.766864,169318.219981,266733.84375,271000
1428,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,142967.106217,141235.664,155675.354067,143720.199187,158786.752113,141095.116904,140000.0,139026.157767,159037.958723,159175.897291,138930.0625,140000
1429,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,116376.44519,117403.332,129194.154286,129973.899194,129720.768293,115769.371691,119000.0,118683.294132,159738.076105,158988.768494,117407.445312,119000
1430,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182808.116996,186602.028,179249.016736,162412.88172,179351.740586,181876.548184,182900.0,183297.526948,164409.647073,164978.463078,185930.328125,182900
1431,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,186782.921558,192376.08,184285.167808,197783.287037,184892.752212,185401.152124,192140.0,193024.915731,167450.526307,167364.597511,186974.28125,192140
1432,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,137892.938369,139733.88,140827.598007,134042.003802,142140.474916,136340.779246,143750.0,142797.644457,160184.506422,160724.440993,136465.609375,143750
1433,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,85576.1341259,82316.44,119719.067327,123905.771784,117478.973274,98022.5415103,64500.0,73193.4648158,157891.611847,157636.144041,74339.125,64500
1434,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,182685.335009,185658.14,171748.114053,164375.562319,176607.402597,178540.579327,186500.0,184566.952867,167498.09218,165817.097476,186515.1875,186500
1435,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,158269.674271,161596.6,144555.374603,131844.748954,140875.412141,157693.683089,160000.0,161442.367181,161349.267665,161770.686223,161052.28125,160000
